,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold
478,7,6,2,0,7,861,1,835.0,2.0,555.0,0,2.0,0,1,0,1696,1,0,66,143,2,2.0,10110,0,60,835,3,0,1.0,1133,2003.0,2003,2003,0,200.0,2.0,542.0,80.0,0.0,1.4709800190294957,68.0,5,0,0,3,0.0,0,3.5,0,2008
479,5,7,2,0,8,864,1,945.0,2.0,0.0,0,2.0,0,1,0,1809,1,0,54,144,2,2.0,10984,0,60,945,3,0,1.0,2761,2005.0,2005,2006,0,945.0,2.0,638.0,0.0,2.0,1.4709800190294957,91.0,5,0,0,3,0.0,0,2.5,0,2006
480,1,8,2,1,7,0,1,2220.0,2.0,0.0,0,2.0,0,1,0,2234,1,0,80,390,2,2.0,14082,0,20,2234,1,0,2.0,1642,2006.0,2006,2006,0,662.0,3.0,724.0,1558.0,2.0,2.0,85.0,5,0,0,3,945.0,0,2.5,0,2007
481,10,6,2,0,7,794,1,886.0,2.0,0.0,0,2.0,0,1,0,1680,1,0,96,144,2,2.0,8480,0,60,886,3,0,1.0,1141,1993.0,1993,1994,0,284.0,2.0,474.0,602.0,-1.0,1.4709800190294957,50.0,5,0,0,3,120.0,0,3.0,0,2008
482,7,6,2,0,9,1111,0,832.0,2.0,0.0,0,2.0,0,0,0,2087,1,0,168,133,2,2.0,12205,0,60,976,5,0,0.0,2118,1966.0,1966,2007,0,264.0,1.0,444.0,568.0,2.0,1.4709800190294957,69.05520046484602,8,0,0,2,157.0,0,2.5,0,2007
483,6,8,2,1,5,0,1,1462.0,2.0,0.0,0,2.0,0,1,1,1513,1,0,34,135,1,2.0,15750,0,20,1513,2,0,1.0,870,1999.0,1999,2000,0,216.0,2.0,521.0,1246.0,2.0,1.0,90.0,5,0,0,3,260.0,0,3.0,0,2009
484,3,5,2,0,5,0,0,949.0,2.0,38.0,0,2.0,0,0,0,1107,1,0,64,88,2,1.0,8050,0,20,1107,3,0,1.0,1875,1967.0,1967,1993,0,437.0,1.0,308.0,474.0,-1.0,1.4709800190294957,70.0,6,0,0,1,0.0,0,2.0,0,2007
485,4,5,2,1,5,0,0,0.0,2.0,0.0,0,2.0,0,0,0,827,1,0,0,0,2,1.0,7200,0,20,827,2,0,1.0100200400801602,155,1967.0,1955,2007,0,0.0,1.5861723446893787,392.0,0.0,-0.32363271450075265,-1.0,60.0,7,0,0,3,0.0,0,1.0,0,2010
486,6,6,2,1,9,742,0,742.0,1.9566339700567887,0.0,134,1.9385647909137842,0,0,0,1484,1,0,291,0,2,0.0,6300,0,75,742,3,0,1.0,1318,1978.7077955601446,1914,2001,0,742.0,1.0,0.0,0.0,-1.0,2.0,35.0,6,0,0,3,0.0,0,2.0,0,2008
487,6,5,2,0,4,0,0,680.0,2.0,0.0,0,2.0,0,0,1,764,1,0,0,0,1,2.0,5232,0,30,764,2,0,1.0,1285,1965.0,1925,2004,0,680.0,0.0,504.0,0.0,-1.0,1.4709800190294957,30.0,5,0,0,2,0.0,0,1.0,0,2008
488,8,9,3,1,6,0,1,1792.0,2.0,0.0,0,2.0,0,1,0,1792,1,0,49,206,2,3.0,11846,0,20,1792,2,0,1.0,2400,2003.0,2003,2004,0,225.0,3.0,874.0,1567.0,2.0,2.0,72.0,5,0,0,3,562.0,0,3.0,0,2006
489,1,8,2,1,10,1134,1,1479.0,2.0,0.0,0,2.0,0,1,0,2649,1,0,60,0,2,3.0,16900,0,60,1515,4,0,1.0,1068,2001.0,2001,2002,0,404.0,3.0,746.0,1075.0,0.0,1.0,130.0,5,0,0,3,1110.0,0,3.5,0,2008
490,12,6,2,1,7,785,1,808.0,2.0,0.0,0,2.0,0,0,0,1593,1,0,40,342,2,2.0,9636,0,60,808,3,0,1.0,361,1993.0,1992,1993,0,808.0,2.0,389.0,0.0,-1.0,1.0,69.05520046484602,5,0,0,2,0.0,0,2.5,0,2009
491,4,4,2,0,6,0,0,1138.0,2.0,180.0,180,2.0,0,0,0,1181,1,0,0,0,2,2.0,10012,0,85,1181,3,0,1.0,1493,1974.0,1972,1972,0,38.0,2.0,588.0,920.0,1.0,1.4709800190294957,90.0,5,0,0,1,0.0,0,3.0,0,2008
492,8,8,2,1,7,0,1,1986.0,2.0,0.0,0,2.0,0,1,0,1987,1,0,36,262,2,2.0,14303,0,20,1987,2,0,1.0,1110,1994.0,1994,1994,0,672.0,2.0,691.0,1314.0,2.0,1.0,91.0,5,0,0,3,554.0,0,3.0,0,2008
493,3,6,2,1,6,595,0,583.0,2.0,0.0,0,0.0,0,0,1,1242,1,0,96,329,1,1.0,5707,0,70,647,3,0,1.0,911,1926.0,1935,1950,0,583.0,1.0,180.0,0.0,-1.0,2.0,43.0,6,0,0,2,0.0,0,1.5,0,2009
494,8,6,2,1,4,0,0,976.0,2.0,0.0,0,2.0,0,0,1,976,1,0,0,94,1,2.0,9360,0,20,976,2,0,1.0,2535,1968.0,1968,2004,0,216.0,1.0,504.0,760.0,1.0,0.0,78.0,7,0,0,1,203.0,0,2.0,0,2006
495,9,5,2,0,6,245,0,969.0,2.0,0.0,77,2.0,0,0,0,1214,1,0,0,0,2,1.0,5680,0,50,969,2,0,1.0,2030,1920.0,1901,1950,0,969.0,1.0,216.0,0.0,-1.0,1.4709800190294957,40.0,3,0,0,1,0.0,0,1.0,0,2007
496,2,5,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,1,864,1,0,0,0,1,1.0,7000,0,20,864,3,0,1.0,2634,1962.0,1962,1962,0,396.0,1.0,336.0,468.0,-1.0,1.4709800190294957,70.0,6,0,0,2,0.0,0,1.5,0,2006
497,3,6,2,0,6,0,0,1064.0,2.0,0.0,0,2.0,0,0,0,1639,1,473,0,0,2,1.0,10480,0,50,1166,3,0,1.0,1530,1936.0,1936,1950,0,1064.0,1.0,240.0,0.0,-1.0,1.4709800190294957,51.0,5,0,0,3,0.0,0,1.0,0,2008
498,7,9,3,1,7,0,1,1736.0,2.0,0.0,0,2.0,0,2,0,1736,1,0,90,319,2,3.0,11578,0,20,1736,3,0,1.0,435,2008.0,2008,2008,0,1736.0,3.0,834.0,0.0,-1.0,2.0,95.0,5,0,0,3,302.0,0,2.0,0,2009
499,6,5,2,0,8,0,0,0.0,2.0,0.0,0,2.0,0,0,0,1535,2,0,0,0,2,2.0,7018,0,90,1535,4,0,1.0100200400801602,812,1979.0,1979,1979,0,0.0,1.5861723446893787,400.0,0.0,-0.32363271450075265,1.4709800190294957,64.0,5,0,0,1,0.0,0,2.0,0,2009
500,7,6,2,0,7,832,0,800.0,2.0,64.0,0,2.0,0,0,1,1632,1,0,40,0,1,2.0,9130,0,60,800,4,0,1.0,1202,1966.0,1966,2000,0,336.0,1.0,484.0,400.0,-1.0,1.4709800190294957,69.05520046484602,8,0,0,2,252.0,0,2.0,0,2008
501,11,3,2,0,4,0,0,630.0,2.0,0.0,0,2.0,0,0,0,725,1,0,30,0,2,1.0,10800,0,30,725,1,0,1.0,666,1959.0,1890,1998,0,630.0,1.0,320.0,0.0,-1.0,1.4709800190294957,60.0,5,0,0,1,0.0,0,1.5,0,2009
502,5,7,2,1,7,880,1,840.0,2.0,0.0,0,2.0,0,1,0,1720,1,0,48,100,2,2.0,8244,0,60,840,3,0,1.0,1751,2004.0,2004,2004,0,840.0,2.0,440.0,0.0,-1.0,2.0,62.0,5,0,0,3,0.0,0,2.5,0,2007
503,2,4,2,0,4,0,0,936.0,2.0,0.0,112,2.0,0,-1,0,936,1,0,32,0,2,2.0,6000,0,20,936,2,0,1.0,705,1974.0,1953,1953,0,936.0,0.0,576.0,0.0,-1.0,1.4709800190294957,60.0,4,0,0,1,0.0,0,1.0,0,2009
504,11,8,2,1,7,0,1,1406.0,2.0,0.0,0,2.0,0,1,0,1589,1,0,20,143,2,3.0,3621,0,120,1589,2,0,1.0,1744,2003.0,2003,2003,0,322.0,2.0,630.0,1084.0,2.0,1.0,69.05520046484602,5,0,0,3,72.0,0,3.0,0,2007
505,5,6,2,1,7,772,1,799.0,2.0,0.0,0,2.0,0,1,0,1571,1,0,40,0,2,2.0,7837,0,60,799,3,0,1.0,357,1993.0,1993,1994,0,799.0,2.0,380.0,0.0,-1.0,1.0,59.0,7,0,0,2,0.0,0,2.5,0,2009
506,6,7,2,0,7,0,1,1453.0,2.0,0.0,0,2.0,0,1,0,1479,1,0,29,144,2,2.0,10665,0,20,1479,3,0,1.0,2133,2003.0,2003,2003,0,440.0,2.0,558.0,1013.0,1.0,1.4709800190294957,72.0,5,0,0,3,167.0,0,3.0,0,2007
507,4,5,2,1,7,848,0,784.0,2.0,288.0,368,2.0,0,1,0,1632,1,0,173,0,2,2.0,10457,0,60,784,4,0,1.0,989,1969.0,1969,1969,0,0.0,1.0,898.0,496.0,2.0,1.0,70.0,7,0,2,3,178.0,0,1.5,0,2009
508,12,5,2,1,5,0,0,864.0,2.0,311.0,236,2.0,0,0,0,864,1,0,0,0,2,1.0,8281,0,20,864,3,0,1.0,562,1965.0,1965,1965,0,0.0,1.0,360.0,553.0,-1.0,-1.0,60.0,5,0,0,2,0.0,0,1.0,0,2009
509,11,9,3,1,11,1237,1,1452.0,2.0,0.0,0,2.0,0,2,0,2713,1,0,66,126,2,3.0,14948,0,60,1476,3,0,1.0,1054,2008.0,2008,2008,0,122.0,3.0,858.0,1330.0,1.0,2.0,67.0,5,0,0,3,268.0,0,3.5,0,2008
510,5,7,2,2,6,736,0,624.0,2.0,0.0,56,2.0,0,0,1,1479,1,0,0,530,1,1.0,7000,0,70,743,3,0,1.0,2850,1926.0,1926,1997,0,200.0,1.0,312.0,424.0,-1.0,2.0,43.0,8,0,0,3,0.0,0,2.0,0,2006
511,5,7,2,1,7,0,1,1393.0,2.0,0.0,0,2.0,0,1,0,1576,1,0,20,143,2,3.0,3940,0,120,1576,2,0,1.0,1082,2004.0,2004,2004,0,306.0,2.0,668.0,1087.0,-1.0,1.0,69.05520046484602,5,0,0,3,24.0,0,3.0,0,2008
512,7,7,2,0,6,0,1,1468.0,2.0,0.0,0,2.0,0,1,0,1479,1,0,25,120,2,2.0,9382,0,20,1479,3,0,1.0,1440,1999.0,1999,2000,0,1468.0,2.0,577.0,0.0,-1.0,1.4709800190294957,93.0,5,0,0,3,125.0,0,2.0,0,2008
513,8,5,2,1,6,144,0,756.0,2.0,227.0,0,0.0,0,0,0,1060,1,0,65,0,2,1.0,6854,0,40,916,1,0,1.0,2006,1969.0,1925,1994,0,212.0,1.0,308.0,317.0,-1.0,2.0,55.0,7,0,1,1,0.0,150,2.0,0,2007
514,8,4,2,0,5,0,0,0.0,2.0,0.0,60,2.0,0,0,0,943,1,0,0,0,2,1.0,11515,0,30,943,3,0,1.0100200400801602,2082,1958.0,1958,1994,0,0.0,1.5861723446893787,308.0,0.0,-0.32363271450075265,1.4709800190294957,69.05520046484602,5,0,0,1,0.0,0,1.0,0,2007
515,2,7,2,0,9,806,1,1204.0,2.0,202.0,0,2.0,0,1,0,2183,1,0,0,0,2,3.0,13837,0,50,1377,4,0,2.0,2344,1988.0,1988,1988,0,0.0,2.0,786.0,1002.0,-1.0,1.4709800190294957,69.05520046484602,5,0,1,2,178.0,0,2.5,0,2006
516,6,7,2,1,8,887,1,1050.0,2.0,0.0,0,2.0,0,1,0,1949,1,0,90,156,2,2.0,9938,0,60,1062,3,0,1.0,248,1993.0,1993,1994,0,300.0,2.0,574.0,750.0,-1.0,1.0,80.0,5,0,0,3,246.0,0,3.5,0,2010
517,9,10,3,1,8,0,1,1824.0,2.0,0.0,0,2.0,2,2,0,1824,1,0,36,160,0,3.0,12633,0,20,1824,3,0,1.0,2276,2006.0,2006,2007,0,1824.0,3.0,932.0,0.0,2.0,2.0,85.0,5,0,0,3,242.0,108,2.0,0,2007
518,8,6,2,0,8,784,0,720.0,2.0,0.0,213,2.0,0,0,0,1930,1,0,0,0,2,1.0,6876,0,70,1146,4,0,0.0,755,1927.0,1927,1950,0,198.0,1.0,316.0,522.0,-1.0,1.4709800190294957,57.0,5,0,0,0,0.0,0,3.0,0,2009
519,2,10,3,1,7,924,1,970.0,2.0,842.0,0,2.0,0,2,0,2393,1,0,90,0,2,2.0,3951,0,160,1469,2,0,1.0,1178,1998.0,1998,1999,0,0.0,2.0,846.0,128.0,0.0,1.0,36.0,5,0,0,3,0.0,94,3.5,0,2008
520,6,5,2,0,8,1007,0,716.0,2.0,0.0,167,2.0,0,1,0,2014,1,0,72,0,2,2.0,9856,0,70,1007,5,0,1.0,2636,1900.0,1900,2005,0,716.0,0.0,624.0,0.0,-1.0,1.4709800190294957,62.0,8,0,1,3,0.0,0,2.0,0,2006
521,7,4,2,0,4,0,0,484.0,2.0,0.0,0,2.0,0,0,1,1242,1,0,0,0,1,1.0,17808,0,20,1242,2,0,1.0,2077,1946.0,1946,1950,0,484.0,1.0,336.0,0.0,-1.0,1.4709800190294957,84.0,5,0,0,1,0.0,0,1.0,0,2007
522,11,7,2,1,9,1004,1,996.0,2.0,0.0,0,2.0,0,0,0,2000,1,0,48,190,2,3.0,9627,0,60,996,3,0,1.0,2930,1993.0,1993,1994,0,238.0,2.0,650.0,758.0,1.0,1.0,74.0,5,0,0,3,94.0,0,2.5,0,2006
523,5,6,2,1,6,587,0,780.0,2.0,0.0,0,2.0,0,0,0,1412,1,0,0,45,2,1.0,6000,0,50,825,4,0,1.0,737,1939.0,1939,1950,0,780.0,1.0,280.0,0.0,-1.0,2.0,50.0,6,0,-1,3,0.0,0,1.0,0,2009
524,10,5,2,0,5,0,1,990.0,2.0,0.0,0,2.0,0,0,0,990,1,0,0,66,2,1.0,9757,0,20,990,3,0,1.0,837,1995.0,1994,1994,0,235.0,1.0,440.0,755.0,-1.0,1.4709800190294957,65.0,7,0,1,3,0.0,92,2.0,0,2009
525,4,5,2,0,7,0,0,1342.0,2.0,0.0,0,2.0,0,0,0,1342,1,0,0,0,2,1.0,9280,0,20,1342,4,0,1.0,2086,1951.0,1951,1951,0,785.0,0.0,256.0,557.0,-1.0,1.4709800190294957,58.0,6,0,0,3,0.0,0,2.0,0,2007
526,6,9,3,1,7,0,1,1868.0,2.0,0.0,0,2.0,0,2,0,1868,1,0,56,354,2,3.0,14780,0,20,1868,2,0,1.0,2385,2005.0,2005,2005,0,363.0,3.0,1085.0,1505.0,2.0,2.0,120.0,5,0,0,3,568.0,156,3.0,0,2006
527,6,4,2,0,6,622,0,622.0,2.0,0.0,0,2.0,0,0,0,1363,1,0,0,0,2,2.0,7740,0,70,741,3,0,1.0,189,1966.0,1910,1950,0,622.0,0.0,528.0,0.0,-1.0,1.4709800190294957,60.0,7,0,0,2,0.0,168,1.0,0,2010
528,4,6,2,1,6,0,0,1240.0,2.0,620.0,0,2.0,0,0,1,1632,1,0,0,289,1,1.0,9600,0,20,1632,3,0,1.0,635,1958.0,1958,1988,0,0.0,1.0,338.0,620.0,-1.0,2.0,80.0,6,0,0,2,183.0,0,3.0,0,2009
529,6,10,3,1,10,568,1,1722.0,2.0,0.0,0,2.0,0,2,0,2296,1,0,274,382,2,3.0,13478,0,60,1728,3,0,1.0,432,2008.0,2008,2008,0,384.0,3.0,842.0,1338.0,2.0,2.0,97.0,5,0,0,3,420.0,0,3.5,0,2009
530,8,5,2,0,10,0,0,1678.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1678,2,0,0,0,2,0.0,10926,0,90,1678,6,0,1.0,900,1978.7077955601446,1959,1959,0,1678.0,1.0,0.0,0.0,-1.0,1.4709800190294957,65.0,5,0,0,1,74.0,0,2.0,0,2009
531,6,8,2,0,6,0,1,1267.0,2.0,0.0,0,2.0,0,1,0,1296,1,0,25,192,2,2.0,6853,0,20,1296,2,0,1.0,966,2001.0,2001,2002,0,262.0,3.0,471.0,1005.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,136.0,0,3.0,0,2009
532,3,6,2,1,7,0,0,1587.0,2.0,0.0,0,2.0,0,0,0,1587,1,0,44,0,2,2.0,10667,0,20,1587,3,0,1.0,1612,1971.0,1971,1971,0,749.0,1.0,525.0,838.0,-1.0,2.0,85.0,6,0,0,1,302.0,0,2.0,0,2007
533,9,5,2,2,6,444,0,720.0,2.0,0.0,0,2.0,0,0,0,1298,1,0,0,84,2,1.0,8212,0,50,854,3,0,1.0,904,1940.0,1941,1950,0,94.0,1.0,256.0,626.0,-1.0,2.0,45.0,6,0,0,3,0.0,0,1.0,0,2009
534,11,5,2,0,10,0,0,1728.0,2.0,0.0,0,2.0,0,0,0,1728,2,0,0,0,1,2.0,9100,0,90,1728,6,1,1.0,2487,1963.0,1963,1963,0,396.0,1.0,504.0,1332.0,-1.0,1.4709800190294957,70.0,5,0,0,1,336.0,0,3.0,0,2006
535,6,5,2,0,5,0,0,928.0,2.0,0.0,0,2.0,0,0,0,928,1,0,0,0,2,1.0,6000,0,20,928,3,0,1.0,1304,1957.0,1957,1957,0,620.0,1.0,288.0,308.0,-1.0,1.4709800190294957,50.0,6,0,0,2,0.0,0,1.0,0,2008
536,10,7,2,0,7,916,1,879.0,2.0,0.0,0,2.0,0,1,0,1795,1,0,111,164,2,2.0,9316,0,60,879,3,0,1.0,2112,2005.0,2005,2006,0,879.0,2.0,578.0,0.0,2.0,1.4709800190294957,78.0,5,0,0,3,0.0,0,2.5,0,2007
537,6,6,2,0,5,0,0,1080.0,2.0,0.0,0,2.0,0,0,0,1080,1,0,0,0,2,1.0,9464,0,20,1080,3,0,1.0,1244,1958.0,1958,1958,0,510.0,1.0,288.0,570.0,-1.0,1.4709800190294957,75.0,7,0,1,2,135.0,130,1.0,0,2008
538,3,7,2,0,6,913,1,866.0,2.0,0.0,0,2.0,0,0,0,1779,1,0,36,198,2,2.0,10400,0,60,866,3,0,1.0,843,1998.0,1998,1998,0,866.0,2.0,546.0,0.0,1.0,1.4709800190294957,80.0,5,0,0,3,0.0,0,2.5,0,2009
539,6,6,2,0,5,634,0,485.0,2.0,0.0,0,0.0,0,0,1,1635,1,0,0,394,1,1.0,5310,0,50,1001,2,0,0.0,2689,1950.0,1910,2003,0,485.0,1.0,255.0,0.0,-1.0,1.4709800190294957,59.0,8,0,1,2,0.0,0,1.0,0,2006
540,7,7,2,0,6,0,1,1199.0,2.0,0.0,0,2.0,0,1,0,1220,1,0,54,105,2,2.0,7406,0,20,1220,2,0,1.0,2753,2006.0,2006,2006,0,515.0,2.0,632.0,684.0,1.0,1.4709800190294957,64.0,5,0,0,3,84.0,0,3.0,0,2006
541,7,9,2,1,5,0,1,1310.0,2.0,0.0,0,2.0,0,1,0,1310,1,0,45,277,2,2.0,4538,0,120,1310,1,0,1.0,1169,2001.0,2001,2001,0,306.0,3.0,545.0,1004.0,1.0,1.0,69.05520046484602,5,0,0,3,179.0,0,2.5,0,2008
542,9,5,2,0,6,547,0,644.0,1.9566339700567887,181.0,0,1.9385647909137842,0,0,0,1355,2,0,0,140,2,0.0,10106,0,190,808,4,0,1.0,1376,1978.7077955601446,1940,1999,0,112.0,1.0,0.0,351.0,-1.0,1.4709800190294957,62.0,7,0,1,2,0.0,0,3.0,0,2008
543,7,7,2,1,9,1129,1,1095.0,2.0,0.0,0,2.0,0,1,0,2295,1,0,40,0,2,2.0,13346,0,60,1166,4,0,1.0,2503,1992.0,1992,2000,0,367.0,2.0,590.0,728.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2006
544,5,4,2,0,7,642,0,1075.0,2.0,0.0,160,2.0,0,0,1,1798,1,0,0,0,1,2.0,9639,0,70,1156,4,0,1.0,1987,1935.0,1900,1950,0,1075.0,1.0,342.0,0.0,-1.0,1.4709800190294957,57.0,8,0,0,3,0.0,0,2.5,0,2007
545,8,7,2,1,8,0,0,1620.0,2.0,294.0,192,2.0,0,0,0,1620,1,0,62,0,2,2.0,15387,450,20,1620,4,0,1.0,1190,1967.0,1967,1967,0,723.0,1.0,578.0,603.0,-1.0,2.0,69.05520046484602,7,0,0,3,0.0,0,2.0,0,2008
546,8,5,2,0,5,0,0,1216.0,2.0,0.0,0,2.0,0,0,0,1216,1,0,0,0,2,1.0,10050,0,20,1216,3,0,1.0,1930,1955.0,1955,1955,0,928.0,1.0,336.0,288.0,-1.0,1.4709800190294957,75.0,5,0,0,1,0.0,0,2.0,0,2007
547,4,5,2,0,7,448,0,896.0,2.0,0.0,0,0.0,0,0,0,1344,1,0,114,200,2,1.0,6240,0,50,896,3,0,1.0,2677,1936.0,1936,1950,0,896.0,2.0,240.0,0.0,-1.0,1.4709800190294957,69.05520046484602,4,0,0,2,0.0,0,1.0,0,2006
548,5,5,2,0,5,412,0,747.0,2.0,0.0,96,0.0,0,0,0,1159,1,0,0,84,2,1.0,7506,0,50,747,3,0,1.0,1256,1932.0,1925,1950,0,747.0,1.0,288.0,0.0,-1.0,1.4709800190294957,45.0,8,0,1,1,0.0,0,1.0,0,2008
549,11,4,2,0,5,0,0,1056.0,2.0,0.0,0,2.0,0,0,0,1056,1,0,42,0,2,1.0,8900,0,20,1056,2,0,1.0,2484,1966.0,1966,1966,0,0.0,1.0,384.0,1056.0,-1.0,1.4709800190294957,69.05520046484602,4,0,0,1,0.0,0,2.0,0,2006
550,10,5,2,0,6,384,0,832.0,2.0,0.0,102,2.0,0,0,0,1216,1,0,0,158,2,1.0,8480,0,50,832,2,0,1.0,1253,1947.0,1947,1950,0,390.0,1.0,336.0,442.0,-1.0,1.4709800190294957,80.0,5,0,0,1,0.0,0,1.0,0,2008
551,7,6,2,1,5,208,0,862.0,2.0,0.0,112,2.0,0,0,0,1158,1,0,0,0,2,1.0,6000,0,50,950,3,0,1.0,1337,1929.0,1929,1950,0,862.0,1.0,208.0,0.0,-1.0,2.0,50.0,7,0,0,1,0.0,0,1.0,0,2008
552,12,8,2,0,7,0,1,1538.0,2.0,0.0,0,2.0,0,1,0,1538,1,0,40,146,2,2.0,8847,0,20,1538,3,0,1.0,1788,2005.0,2005,2005,0,769.0,2.0,484.0,769.0,1.0,1.4709800190294957,74.0,5,0,0,3,148.0,0,3.0,0,2007
553,5,5,2,0,6,0,0,1143.0,2.0,162.0,0,2.0,0,0,0,1143,1,0,0,0,2,1.0,8050,0,20,1143,3,0,1.0,141,1959.0,1959,1959,0,125.0,1.0,308.0,856.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,1,150.0,0,2.0,0,2010
554,6,4,2,0,5,0,0,858.0,2.0,0.0,0,2.0,0,0,0,872,1,0,0,0,2,4.0,8294,0,20,872,3,0,1.0,1669,1974.0,1971,1971,0,858.0,1.0,480.0,0.0,-1.0,1.4709800190294957,70.0,5,0,0,1,0.0,0,1.0,0,2007
555,3,6,0,0,6,371,0,319.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,1,1406,1,0,144,0,1,0.0,7920,0,50,1035,3,0,1.0,1366,1978.7077955601446,1920,1950,0,319.0,1.0,0.0,0.0,-1.0,1.4709800190294957,69.05520046484602,7,0,-1,1,0.0,0,1.0,0,2008
556,1,6,2,0,6,0,1,1324.0,2.0,0.0,0,2.0,0,1,0,1324,1,0,23,36,2,2.0,18494,0,20,1324,3,0,1.0,52,2005.0,2005,2005,0,1324.0,2.0,430.0,0.0,-1.0,1.4709800190294957,100.0,5,0,0,3,0.0,0,2.0,0,2010
557,12,5,2,0,6,0,0,876.0,2.0,0.0,0,2.0,0,0,0,904,1,0,0,0,2,1.0,7162,0,20,904,3,0,1.0,1380,1966.0,1966,1966,0,876.0,1.0,408.0,0.0,-1.0,1.4709800190294957,69.05520046484602,7,0,0,1,41.0,0,1.0,0,2008
558,6,7,2,2,9,804,0,1276.0,2.0,0.0,0,2.0,0,1,0,2080,1,0,0,0,2,1.0,10918,0,70,1276,3,0,1.0,919,1926.0,1926,2004,0,1276.0,2.0,282.0,0.0,-1.0,2.0,53.0,9,0,0,3,0.0,145,1.5,0,2009
559,5,6,2,1,3,0,1,848.0,2.0,0.0,0,2.0,0,1,0,848,1,0,0,140,2,2.0,4435,0,120,848,1,0,1.0,2804,2004.0,2004,2004,0,186.0,2.0,420.0,662.0,0.0,2.0,37.0,5,0,0,3,169.0,0,2.0,0,2006
560,11,4,2,2,8,684,0,1104.0,2.0,0.0,0,2.0,0,0,0,1788,1,0,0,120,2,1.0,11250,0,50,1104,5,0,1.0,782,1957.0,1957,1989,0,1104.0,1.0,304.0,0.0,1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.0,0,2009
561,1,6,2,1,7,0,0,819.0,2.0,354.0,0,2.0,0,0,0,1344,1,0,118,0,2,2.0,14375,0,20,1344,3,0,1.0,956,1958.0,1958,1958,0,354.0,1.0,525.0,111.0,-1.0,2.0,69.05520046484602,6,0,0,2,541.0,233,1.5,0,2009
562,6,5,0,0,12,1128,0,840.0,1.9566339700567887,0.0,18,1.9385647909137842,0,0,0,2256,2,0,18,0,2,0.0,9045,0,190,1128,4,0,1.0,187,1978.7077955601446,1910,1950,0,840.0,1.0,0.0,0.0,0.0,1.4709800190294957,100.0,3,0,-1,0,0.0,0,2.0,0,2010
563,9,6,2,1,8,896,1,1151.0,2.0,0.0,0,2.0,0,1,0,2060,1,0,228,0,2,2.0,10029,0,60,1164,4,0,1.0,2074,1988.0,1988,1989,0,320.0,2.0,521.0,831.0,-1.0,1.0,97.0,5,0,0,1,268.0,192,3.0,0,2007
564,8,6,2,0,5,0,1,1405.0,2.0,0.0,0,2.0,0,1,0,1337,1,0,68,144,2,2.0,4060,0,120,1337,2,0,1.0,1039,1998.0,1998,1999,0,1139.0,2.0,511.0,266.0,-1.0,1.4709800190294957,34.0,5,0,0,3,0.0,0,3.0,0,2008
565,5,6,2,0,6,0,0,1127.0,4.0,539.0,0,4.0,0,0,0,1165,1,0,129,0,2,2.0,9020,0,80,1165,3,0,1.0,1210,1966.0,1966,1966,0,276.0,1.0,490.0,312.0,2.0,1.4709800190294957,82.0,7,0,0,1,183.0,0,2.5,0,2008
566,5,5,2,2,6,0,0,1164.0,2.0,551.0,240,2.0,0,0,0,1320,1,0,68,160,2,2.0,11777,0,80,1320,3,0,1.0,2710,1966.0,1966,1966,0,285.0,1.0,564.0,328.0,1.0,0.0,96.0,6,0,0,3,97.0,0,2.0,0,2006
567,3,7,2,0,7,0,1,1517.0,2.0,0.0,0,2.0,0,1,0,1535,1,0,0,0,2,2.0,10171,0,20,1535,3,0,1.0,44,2004.0,2004,2004,0,1515.0,2.0,532.0,2.0,-1.0,1.4709800190294957,70.0,5,0,0,3,168.0,0,2.0,0,2010
568,3,7,2,1,7,767,0,738.0,2.0,0.0,0,2.0,0,0,0,2044,1,0,73,28,2,2.0,10400,0,60,1277,3,0,1.0,1026,1980.0,1980,1988,0,738.0,2.0,489.0,0.0,0.0,1.0,80.0,6,0,0,1,280.0,0,2.5,0,2008
569,8,4,2,0,6,512,0,704.0,2.0,0.0,80,2.0,0,0,0,1136,1,0,365,0,2,1.0,6240,0,50,624,2,0,1.0,1343,1990.0,1929,1950,0,624.0,1.0,336.0,80.0,-1.0,1.4709800190294957,52.0,7,0,0,3,0.0,0,1.5,0,2008
