,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold,Gr Liv Area^2,Lot Area^2,Overall Qual^2,Year Built^2,Year Remod/Add^2,BsmtFin SF 1^2,Lot Frontage^2,interact 1
658,4,6,2,0,6,220,0,1032.0,2.0,0.0,96,2.0,0,0,0,1252,1,0,0,0,2,1.0,9600,0,50,1032,3,0,1.0,1225,1950.0,1950,1950,0,752.0,1.0,288.0,280.0,-1.0,1.4709800190294957,80.0,5,0,0,1,0.0,0,1.0,0,2008,1567504,92160000,36,3802500,3802500,78400.0,6400.0,0
659,7,5,2,0,6,0,0,1148.0,2.0,0.0,0,2.0,0,0,0,1148,1,0,0,0,2,1.0,7931,0,20,1148,3,0,1.0,685,1959.0,1959,1959,0,0.0,1.0,672.0,1148.0,-1.0,1.4709800190294957,70.0,5,0,0,1,0.0,0,2.0,0,2009,1317904,62900761,25,3837681,3837681,1317904.0,4900.0,0
660,6,8,2,1,7,833,0,588.0,2.0,0.0,0,2.0,0,0,0,1666,1,0,63,192,2,1.0,5100,0,70,833,3,0,1.0,1358,1925.0,1925,1996,0,588.0,1.0,228.0,0.0,-1.0,2.0,69.05520046484602,7,0,1,0,0.0,0,1.0,0,2008,2775556,26010000,64,3705625,3984016,0.0,4768.620711240071,0
661,1,9,2,1,7,581,1,1357.0,2.0,0.0,0,2.0,0,1,0,1947,1,0,116,168,2,3.0,9720,0,60,1366,3,0,1.0,1461,2001.0,2001,2002,0,163.0,2.0,725.0,1194.0,0.0,1.0,69.05520046484602,5,0,0,3,134.0,0,3.5,0,2008,3790809,94478400,81,4004001,4008004,1425636.0,4768.620711240071,9720
662,5,5,2,1,5,0,0,912.0,2.0,0.0,0,2.0,0,0,1,912,1,0,0,0,1,1.0,8521,0,20,912,3,0,1.0,221,1974.0,1967,1967,0,70.0,1.0,336.0,842.0,-1.0,0.0,70.0,5,0,0,1,0.0,0,1.0,0,2010,831744,72607441,25,3869089,3869089,708964.0,4900.0,0
663,7,5,2,0,8,0,0,1195.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1195,2,0,0,118,2,0.0,8741,0,90,1195,4,0,1.0,2187,1978.7077955601446,1946,1950,0,1195.0,1.0,0.0,0.0,-1.0,1.4709800190294957,52.0,6,0,0,1,0.0,0,2.0,0,2007,1428025,76405081,25,3786916,3802500,0.0,2704.0,0
664,7,8,2,1,5,0,1,1624.0,2.0,0.0,192,2.0,0,1,0,1624,1,0,114,0,2,3.0,12461,0,20,1624,2,0,1.0,2504,1994.0,1994,1995,0,168.0,2.0,757.0,1456.0,-1.0,0.0,89.0,5,0,0,3,0.0,0,3.0,0,2006,2637376,155276521,64,3976036,3980025,2119936.0,7921.0,12461
665,10,5,2,0,5,0,0,914.0,2.0,72.0,0,2.0,0,0,0,914,1,0,0,0,2,2.0,6950,0,20,914,2,0,1.0,855,1979.0,1979,1979,0,132.0,1.0,444.0,710.0,-1.0,1.4709800190294957,76.0,7,0,0,1,40.0,0,2.0,0,2009,835396,48302500,25,3916441,3916441,504100.0,5776.0,0
666,7,5,2,2,5,0,0,1350.0,2.0,0.0,0,2.0,0,0,0,1328,1,0,104,0,2,1.0,16905,0,20,1328,2,0,1.0,2258,1959.0,1959,1959,0,383.0,1.0,308.0,967.0,2.0,2.0,115.0,6,0,1,2,0.0,0,2.0,0,2007,1763584,285779025,25,3837681,3837681,935089.0,13225.0,0
667,7,6,2,1,6,775,0,686.0,2.0,0.0,116,2.0,0,0,0,1461,1,0,0,0,2,1.0,7155,0,70,686,3,0,1.0,2205,1926.0,1926,1991,0,686.0,1.0,225.0,0.0,-1.0,2.0,53.0,8,0,0,1,0.0,0,1.0,0,2007,2134521,51194025,36,3709476,3964081,0.0,2809.0,0
668,6,6,2,2,9,1319,1,930.0,2.0,0.0,0,2.0,0,1,0,2683,1,0,251,237,2,2.0,9205,0,60,1364,4,0,1.0,1158,1990.0,1990,1991,0,226.0,2.0,473.0,704.0,-1.0,2.0,69.05520046484602,5,0,0,3,304.0,196,3.5,0,2008,7198489,84732025,36,3960100,3964081,495616.0,4768.620711240071,9205
669,8,7,2,0,6,0,1,1246.0,2.0,0.0,0,2.0,0,1,0,1258,1,0,0,0,2,2.0,7697,0,20,1258,3,0,1.0,1741,2007.0,2007,2007,0,1246.0,2.0,462.0,0.0,-1.0,1.4709800190294957,64.0,6,0,0,3,0.0,0,2.0,0,2007,1582564,59243809,49,4028049,4028049,0.0,4096.0,7697
670,8,5,3,0,8,896,0,896.0,2.0,0.0,0,2.0,0,0,0,2008,1,0,0,103,2,1.0,7800,0,20,1112,3,0,2.0,2735,1948.0,1948,2002,0,293.0,1.0,230.0,603.0,-1.0,1.4709800190294957,78.0,8,0,1,3,0.0,0,4.0,0,2006,4032064,60840000,25,3794704,4008004,363609.0,6084.0,0
671,8,5,2,1,6,0,0,864.0,2.0,167.0,0,2.0,0,0,0,1187,1,0,0,128,2,2.0,14357,0,20,1187,2,0,1.0,1888,1961.0,1961,1961,0,386.0,1.0,440.0,311.0,-1.0,1.0,69.05520046484602,5,0,0,1,0.0,0,2.0,0,2007,1408969,206123449,25,3845521,3845521,96721.0,4768.620711240071,0
672,4,5,2,0,5,0,1,990.0,2.0,0.0,0,2.0,0,0,0,990,1,0,64,0,2,1.0,8775,0,20,990,3,0,1.0,2121,1996.0,1994,1994,0,495.0,2.0,299.0,495.0,-1.0,1.4709800190294957,65.0,5,0,0,2,0.0,0,1.0,0,2007,980100,77000625,25,3976036,3976036,245025.0,4225.0,8775
673,12,8,2,0,7,624,1,960.0,2.0,0.0,0,2.0,0,1,0,1586,1,0,0,169,2,2.0,2645,0,160,962,3,0,1.0,1176,1999.0,1999,1999,0,348.0,2.0,480.0,612.0,-1.0,1.4709800190294957,24.0,5,0,0,3,466.0,0,3.5,0,2008,2515396,6996025,64,3996001,3996001,374544.0,576.0,2645
674,7,5,2,0,5,0,1,990.0,2.0,0.0,0,2.0,0,0,0,990,1,0,0,224,2,2.0,13568,0,20,990,3,0,1.0,2773,1996.0,1995,1995,0,274.0,2.0,576.0,716.0,-1.0,1.4709800190294957,43.0,5,0,0,3,0.0,0,1.5,0,2006,980100,184090624,25,3980025,3980025,512656.0,1849.0,13568
675,12,5,2,2,6,0,0,1484.0,2.0,0.0,0,2.0,0,0,0,1600,1,0,258,288,2,1.0,16321,0,20,1600,2,0,1.0,2619,1957.0,1957,1997,0,207.0,1.0,319.0,1277.0,2.0,2.0,47.0,6,0,0,1,0.0,0,2.0,0,2006,2560000,266375041,25,3829849,3988009,1630729.0,2209.0,0
676,11,8,2,0,8,896,1,896.0,2.0,0.0,0,2.0,0,1,0,1792,1,0,96,184,2,2.0,8640,0,60,896,3,0,1.0,1796,2007.0,2007,2007,0,546.0,2.0,590.0,350.0,1.0,1.4709800190294957,72.0,5,0,0,3,0.0,0,2.5,0,2007,3211264,74649600,64,4028049,4028049,122500.0,5184.0,8640
677,7,4,2,1,4,462,0,462.0,2.0,0.0,0,2.0,0,0,0,988,1,0,101,0,2,1.0,1596,0,180,526,1,0,1.0,1598,1973.0,1973,1973,120,25.0,2.0,297.0,437.0,2.0,-1.0,21.0,6,0,0,1,0.0,0,2.0,0,2008,976144,2547216,16,3892729,3892729,190969.0,441.0,0
678,3,5,2,1,6,0,0,1170.0,2.0,0.0,0,2.0,0,0,0,1170,1,0,0,0,2,1.0,7315,0,20,1170,3,0,1.0,1965,1958.0,1958,1958,0,545.0,1.0,338.0,625.0,-1.0,1.0,70.0,6,0,0,1,0.0,225,1.5,0,2007,1368900,53509225,25,3833764,3833764,390625.0,4900.0,0
679,3,3,2,0,7,662,0,738.0,2.0,0.0,104,2.0,0,0,0,1376,1,0,0,0,2,1.0,7614,0,70,714,2,0,0.0,2651,1930.0,1905,1950,0,738.0,1.0,216.0,0.0,0.0,1.4709800190294957,42.0,5,0,0,2,0.0,225,1.0,0,2006,1893376,57972996,9,3629025,3802500,0.0,1764.0,0
680,11,5,2,1,6,0,0,1154.0,2.0,230.0,0,2.0,0,0,0,1154,1,0,58,0,2,2.0,11000,0,20,1154,3,0,1.0,609,1966.0,1966,1966,0,184.0,1.0,480.0,740.0,0.0,-1.0,69.05520046484602,6,0,0,3,200.0,0,1.5,0,2009,1331716,121000000,25,3865156,3865156,547600.0,4768.620711240071,0
681,5,8,2,0,7,863,0,725.0,2.0,0.0,0,2.0,0,1,0,1772,1,0,0,0,2,2.0,10337,0,70,909,3,0,1.0,1990,1992.0,1910,1999,0,725.0,1.0,816.0,0.0,-1.0,1.4709800190294957,69.05520046484602,9,0,1,3,0.0,0,2.5,0,2007,3139984,106853569,64,3648100,3996001,0.0,4768.620711240071,0
682,6,10,3,1,7,0,1,2078.0,2.0,0.0,0,2.0,2,2,0,2084,1,0,45,188,0,3.0,14803,0,20,2084,2,0,1.0,1053,2007.0,2007,2008,0,442.0,3.0,1220.0,1636.0,1.0,2.0,114.0,5,0,0,3,816.0,0,3.0,0,2008,4343056,219128809,100,4028049,4032064,2676496.0,12996.0,14803
683,4,4,2,0,6,0,0,951.0,2.0,0.0,0,2.0,0,0,0,951,1,0,28,0,2,1.0,8765,0,30,951,2,0,1.0,2877,1936.0,1936,1950,0,666.0,1.0,327.0,285.0,-1.0,1.4709800190294957,50.0,6,0,0,3,0.0,0,1.0,0,2006,904401,76825225,16,3748096,3802500,81225.0,2500.0,0
684,9,8,2,2,10,1221,1,1455.0,2.0,0.0,0,2.0,0,1,0,2687,1,0,30,252,2,3.0,12720,0,60,1466,4,0,1.0,497,2000.0,2000,2000,0,282.0,2.0,810.0,1173.0,0.0,1.0,106.0,5,0,0,3,150.0,0,3.5,0,2009,7219969,161798400,64,4000000,4000000,1375929.0,11236.0,12720
685,10,9,3,2,9,0,1,2458.0,2.0,0.0,0,2.0,2,2,0,2490,1,0,226,70,0,3.0,11128,0,20,2490,2,0,1.0,514,2005.0,2005,2006,0,300.0,3.0,795.0,2158.0,2.0,2.0,85.0,5,0,0,3,198.0,0,3.0,0,2009,6200100,123832384,81,4020025,4024036,4656964.0,7225.0,11128
686,8,6,2,0,4,462,0,1204.0,2.0,0.0,148,0.0,0,0,0,1666,1,0,0,0,2,1.0,5160,0,50,1204,3,0,1.0,759,1927.0,1927,1950,0,1204.0,1.0,384.0,0.0,-1.0,1.4709800190294957,60.0,6,0,-1,1,0.0,0,1.0,0,2009,2775556,26625600,36,3713329,3802500,0.0,3600.0,0
687,3,6,2,0,6,0,1,1141.0,2.0,0.0,0,2.0,0,1,0,1141,1,0,0,0,1,2.0,13072,0,20,1141,3,1,1.0,2474,2005.0,2005,2005,0,1141.0,2.0,484.0,0.0,-1.0,1.4709800190294957,63.0,5,0,0,3,0.0,0,1.5,0,2006,1301881,170877184,36,4020025,4020025,0.0,3969.0,13072
688,6,5,2,0,7,732,0,732.0,2.0,0.0,0,2.0,0,0,1,1464,1,0,40,0,1,2.0,8814,0,60,732,4,0,1.0,1193,1968.0,1968,1968,0,0.0,1.0,470.0,732.0,-1.0,1.4709800190294957,73.0,6,0,0,3,0.0,0,1.5,0,2008,2143296,77686596,25,3873024,3873024,535824.0,5329.0,0
689,1,5,2,0,5,527,0,1117.0,1.9566339700567887,0.0,148,1.9385647909137842,0,0,0,1347,1,0,0,85,2,0.0,7000,0,190,820,3,0,1.0,1415,1978.7077955601446,1910,1991,0,148.0,2.0,0.0,969.0,2.0,1.4709800190294957,70.0,7,0,0,1,0.0,0,2.0,0,2008,1814409,49000000,25,3648100,3964081,938961.0,4900.0,0
690,7,5,2,0,4,504,0,672.0,2.0,0.0,0,2.0,0,0,0,1282,1,0,88,0,2,1.0,4484,0,190,778,2,0,1.0,2048,1942.0,1942,1979,0,187.0,1.0,240.0,485.0,-1.0,1.4709800190294957,59.0,6,0,0,1,0.0,0,2.0,0,2007,1643524,20106256,25,3771364,3916441,235225.0,3481.0,0
691,7,6,2,0,6,684,1,636.0,2.0,0.0,0,2.0,0,0,0,1320,1,0,40,0,1,2.0,9019,0,60,636,3,1,1.0,2483,1994.0,1994,1994,0,362.0,2.0,472.0,274.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2006,1742400,81342361,36,3976036,3976036,75076.0,4768.620711240071,9019
692,4,3,2,0,6,360,0,216.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,936,1,0,0,0,2,0.0,8520,0,50,576,2,0,0.0,2883,1978.7077955601446,1916,1950,0,216.0,0.0,0.0,0.0,-1.0,1.4709800190294957,60.0,5,0,0,0,0.0,0,1.0,0,2006,876096,72590400,9,3671056,3802500,0.0,3600.0,0
693,6,8,2,0,7,0,1,1580.0,2.0,0.0,0,2.0,0,1,1,1580,1,0,24,0,1,3.0,11932,0,20,1580,3,0,1.0,1111,2008.0,2007,2008,0,1580.0,2.0,830.0,0.0,-1.0,1.4709800190294957,92.0,5,0,0,3,186.0,0,2.0,0,2008,2496400,142372624,64,4028049,4032064,0.0,8464.0,11932
694,6,7,2,2,5,0,0,1643.0,2.0,0.0,0,2.0,0,0,0,1824,1,0,48,380,2,2.0,115149,0,20,1824,2,0,1.0,2072,1971.0,1971,2002,0,424.0,2.0,739.0,1219.0,2.0,1.0,69.05520046484602,5,0,0,1,351.0,0,3.0,0,2007,3326976,13259292201,49,3884841,4008004,1485961.0,4768.620711240071,0
695,8,5,2,0,5,0,0,864.0,2.0,596.0,239,2.0,0,0,0,1558,1,0,0,140,2,2.0,14330,0,20,1558,2,0,1.0,1450,1975.0,1975,2001,0,180.0,1.0,440.0,88.0,-1.0,1.4709800190294957,40.0,6,0,0,1,0.0,227,3.0,0,2008,2427364,205348900,25,3900625,4004001,7744.0,1600.0,0
696,4,3,2,0,5,0,0,0.0,2.0,0.0,0,2.0,0,0,1,640,1,0,0,0,1,1.0,8777,0,30,640,2,0,1.0100200400801602,274,1945.0,1945,2007,0,0.0,1.5861723446893787,240.0,0.0,-0.32363271450075265,1.4709800190294957,67.0,6,0,1,1,0.0,0,1.0,0,2010,409600,77035729,9,3783025,4028049,0.0,4489.0,0
697,6,6,2,1,6,467,0,855.0,2.0,495.0,0,2.0,0,0,0,1322,1,0,0,260,2,2.0,2308,0,160,855,3,0,1.0,413,1974.0,1974,1974,0,103.0,1.0,440.0,257.0,-1.0,0.0,24.0,5,0,0,1,0.0,0,3.0,0,2009,1747684,5326864,36,3896676,3896676,66049.0,576.0,0
698,6,7,3,1,7,910,0,910.0,0.0,0.0,0,0.0,0,1,0,1826,1,0,0,0,2,1.0,2500,0,70,916,4,0,1.0,751,1915.0,1915,2005,0,611.0,1.0,164.0,299.0,-1.0,2.0,50.0,8,0,0,3,0.0,0,2.5,0,2009,3334276,6250000,49,3667225,4020025,89401.0,2500.0,0
699,7,7,2,1,6,0,1,1309.0,4.0,0.0,0,4.0,0,0,0,1339,1,0,58,0,2,2.0,8049,0,20,1339,2,0,1.0,2897,1990.0,1990,1990,0,256.0,2.0,484.0,1053.0,-1.0,1.0,50.0,5,0,0,1,54.0,90,3.0,0,2006,1792921,64786401,49,3960100,3960100,1108809.0,2500.0,8049
700,7,4,0,0,7,720,0,0.0,1.9566339700567887,0.0,0,1.9385647909137842,0,-1,0,1092,2,0,0,0,2,0.0,5600,3500,190,372,3,0,1.0100200400801602,207,1978.7077955601446,1930,1950,0,0.0,1.5861723446893787,0.0,0.0,-0.32363271450075265,1.4709800190294957,70.0,5,0,-1,0,0.0,0,2.0,0,2010,1192464,31360000,16,3724900,3802500,0.0,4900.0,0
701,5,7,2,1,6,0,1,868.0,2.0,0.0,0,2.0,0,1,0,1146,1,0,22,160,2,2.0,9590,0,80,1146,3,0,1.0,2269,2003.0,2003,2003,0,82.0,3.0,438.0,786.0,1.0,2.0,73.0,5,0,0,3,442.0,0,3.0,0,2007,1313316,91968100,49,4012009,4012009,617796.0,5329.0,9590
702,10,6,2,1,6,0,0,1041.0,2.0,0.0,0,2.0,0,0,0,1125,1,0,0,296,2,1.0,7200,0,80,1125,3,0,1.0,891,1977.0,1976,1976,0,410.0,1.0,352.0,631.0,1.0,0.0,72.0,6,0,0,3,255.0,0,2.0,0,2009,1265625,51840000,36,3904576,3904576,398161.0,5184.0,0
703,6,7,2,1,6,1037,0,1017.0,2.0,0.0,0,0.0,0,1,0,2057,1,0,0,0,2,1.0,11500,0,50,1020,3,0,1.0,2863,1936.0,1936,1987,0,794.0,2.0,180.0,223.0,-1.0,2.0,86.0,7,0,0,2,0.0,322,1.5,0,2006,4231249,132250000,49,3748096,3948169,49729.0,7396.0,0
704,9,5,2,0,5,0,0,481.0,2.0,0.0,96,0.0,0,0,0,899,1,0,0,0,2,1.0,6756,0,30,899,2,0,2.0,1298,1930.0,1910,1950,0,481.0,1.0,200.0,0.0,-1.0,1.4709800190294957,60.0,6,0,0,1,0.0,0,1.0,0,2008,808201,45643536,25,3648100,3802500,0.0,3600.0,0
705,6,4,2,0,9,658,0,828.0,1.9566339700567887,0.0,109,1.9385647909137842,0,0,0,1594,2,108,172,0,2,0.0,11426,0,190,828,3,0,1.0,1292,1978.7077955601446,1910,1996,0,828.0,1.0,0.0,0.0,-1.0,1.4709800190294957,63.0,6,0,0,2,0.0,0,2.0,0,2008,2540836,130553476,16,3648100,3984016,0.0,3969.0,0
706,12,8,2,0,7,0,1,1694.0,2.0,0.0,0,2.0,0,2,0,1694,1,0,228,168,2,3.0,12030,0,20,1694,3,0,1.0,1687,2007.0,2007,2007,0,1694.0,3.0,818.0,0.0,-1.0,1.4709800190294957,93.0,5,0,0,3,254.0,0,2.0,0,2007,2869636,144720900,64,4028049,4028049,0.0,8649.0,12030
707,9,8,2,1,8,846,1,777.0,2.0,0.0,0,2.0,0,1,0,1911,1,0,81,182,2,2.0,9554,0,60,1065,3,0,1.0,2749,1993.0,1993,1994,0,397.0,2.0,471.0,380.0,-1.0,1.0,80.0,5,0,0,3,125.0,0,2.5,0,2006,3651921,91278916,64,3972049,3976036,144400.0,6400.0,9554
708,6,4,2,0,4,0,0,432.0,1.9566339700567887,0.0,112,1.9385647909137842,0,0,0,672,1,0,0,0,2,0.0,8534,0,30,672,2,0,1.0,2875,1978.7077955601446,1925,1950,0,432.0,0.0,0.0,0.0,-1.0,1.4709800190294957,61.0,4,0,0,1,0.0,0,1.0,0,2006,451584,72829156,16,3705625,3802500,0.0,3721.0,0
709,5,6,2,1,7,0,0,1193.0,2.0,0.0,0,2.0,0,0,0,1523,1,0,0,0,2,2.0,11361,0,20,1523,3,0,1.0,1029,1976.0,1976,1976,0,549.0,2.0,478.0,644.0,-1.0,1.0,104.0,5,0,0,1,160.0,189,2.5,0,2008,2319529,129072321,36,3904576,3904576,414736.0,10816.0,0
710,11,6,2,1,7,0,1,1606.0,2.0,208.0,0,2.0,0,0,0,1651,1,0,0,192,2,2.0,12416,0,20,1651,3,0,0.0,1581,1986.0,1986,1986,0,0.0,2.0,616.0,1398.0,-1.0,1.0,47.0,5,0,0,1,132.0,0,3.0,0,2008,2725801,154157056,36,3944196,3944196,1954404.0,2209.0,12416
711,7,5,2,0,6,0,0,1041.0,2.0,0.0,0,2.0,0,0,0,1041,1,0,88,224,2,1.0,9600,0,20,1041,3,0,1.0,612,1959.0,1959,1959,0,50.0,1.0,270.0,991.0,-1.0,1.4709800190294957,80.0,6,0,0,3,132.0,0,2.0,0,2009,1083681,92160000,25,3837681,3837681,982081.0,6400.0,0
712,3,5,2,0,8,0,0,1604.0,2.0,0.0,0,2.0,0,0,1,1604,2,0,0,42,1,2.0,8267,0,90,1604,4,0,1.0,139,1958.0,1958,1958,0,1604.0,1.0,576.0,0.0,-1.0,1.4709800190294957,70.0,5,0,0,1,0.0,0,2.0,0,2010,2572816,68343289,25,3833764,3833764,0.0,4900.0,0
713,7,6,2,1,6,658,0,981.0,2.0,0.0,0,2.0,0,0,0,1672,1,0,11,0,2,1.0,6000,0,50,1014,3,0,1.0,1335,1940.0,1940,1989,0,460.0,1.0,240.0,521.0,-1.0,2.0,50.0,7,0,0,3,0.0,0,1.5,0,2008,2795584,36000000,36,3763600,3956121,271441.0,2500.0,0
714,7,7,2,0,6,0,0,1164.0,2.0,0.0,0,2.0,0,0,0,1164,1,0,0,0,2,2.0,9600,0,20,1164,3,0,1.0,2531,1969.0,1969,1969,0,1164.0,1.0,528.0,0.0,-1.0,1.4709800190294957,80.0,5,0,0,1,168.0,0,1.5,0,2006,1354896,92160000,49,3876961,3876961,0.0,6400.0,0
715,3,5,2,0,6,0,0,1041.0,2.0,0.0,0,2.0,0,0,0,1041,1,0,0,0,2,1.0,7350,0,20,1041,3,0,1.0,681,1958.0,1958,1958,0,1041.0,1.0,294.0,0.0,-1.0,1.4709800190294957,71.0,6,0,0,2,0.0,0,1.0,0,2009,1083681,54022500,25,3833764,3833764,0.0,5041.0,0
716,5,6,2,1,6,0,0,450.0,2.0,0.0,0,2.0,0,0,0,1034,1,0,0,311,2,2.0,7703,0,85,1034,3,0,1.0,1383,1978.0,1978,1978,0,0.0,2.0,504.0,450.0,2.0,-1.0,69.05520046484602,8,0,0,3,40.0,0,1.5,0,2008,1069156,59336209,36,3912484,3912484,202500.0,4768.620711240071,0
717,6,6,2,0,7,784,0,796.0,0.0,0.0,0,0.0,0,1,0,1609,1,0,182,0,2,1.0,4347,0,50,825,3,0,2.0,1359,1910.0,1910,1950,0,796.0,2.0,228.0,0.0,-1.0,1.4709800190294957,63.0,8,0,0,3,0.0,0,1.0,0,2008,2588881,18896409,36,3648100,3802500,0.0,3969.0,0
718,9,5,2,1,7,0,0,572.0,2.0,308.0,0,2.0,0,0,0,1337,1,0,192,0,2,1.0,9600,0,20,1337,3,0,1.0,1226,1950.0,1950,2006,0,232.0,1.0,264.0,32.0,-1.0,2.0,80.0,8,0,1,2,0.0,0,2.0,0,2008,1787569,92160000,25,3802500,4024036,1024.0,6400.0,0
719,4,8,2,2,9,1122,1,1463.0,2.0,0.0,0,2.0,0,1,0,2622,1,0,32,186,2,2.0,12256,0,60,1500,3,0,1.0,63,1994.0,1994,1995,0,431.0,3.0,712.0,1032.0,1.0,1.0,98.0,5,0,0,3,362.0,0,3.5,0,2010,6874884,150209536,64,3976036,3980025,1065024.0,9604.0,12256
720,7,7,2,1,6,0,1,1594.0,2.0,0.0,0,2.0,0,0,0,1594,1,0,80,190,2,2.0,9547,0,20,1594,2,0,1.0,1869,1993.0,1993,1993,0,1594.0,2.0,472.0,0.0,-1.0,1.0,80.0,6,0,0,3,112.0,0,2.0,0,2007,2540836,91145209,49,3972049,3972049,0.0,6400.0,9547
721,5,6,2,0,5,0,1,1262.0,2.0,0.0,0,2.0,0,1,0,1262,1,0,120,0,2,2.0,7200,0,20,1262,2,0,1.0,2468,2006.0,2006,2006,0,357.0,2.0,572.0,905.0,-1.0,1.4709800190294957,60.0,5,0,0,2,68.0,0,2.0,0,2006,1592644,51840000,36,4024036,4024036,819025.0,3600.0,7200
722,6,6,2,0,6,0,1,1175.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1175,1,0,90,0,1,0.0,13072,0,20,1175,3,1,2.0,1135,1978.7077955601446,2005,2006,0,1095.0,2.0,0.0,80.0,-1.0,1.4709800190294957,63.0,5,0,0,3,126.0,0,2.0,0,2008,1380625,170877184,36,4020025,4024036,6400.0,3969.0,13072
723,5,6,3,1,5,624,0,624.0,2.0,0.0,0,2.0,0,0,0,1288,1,0,103,0,2,1.0,3600,0,70,664,3,0,1.0,719,1917.0,1917,2007,0,624.0,1.0,280.0,0.0,-1.0,2.0,60.0,7,0,0,3,0.0,0,2.0,0,2009,1658944,12960000,36,3674889,4028049,0.0,3600.0,0
724,5,5,2,0,6,672,0,630.0,2.0,0.0,0,2.0,0,0,0,1302,1,0,0,0,2,1.0,1680,0,160,630,3,0,1.0,405,1991.0,1971,1971,0,630.0,1.0,280.0,0.0,-1.0,1.4709800190294957,21.0,5,0,0,1,142.0,0,2.5,0,2009,1695204,2822400,25,3884841,3884841,0.0,441.0,0
725,4,8,2,1,4,0,1,1247.0,2.0,0.0,0,2.0,0,1,0,1247,1,0,84,0,2,2.0,3316,0,120,1247,1,0,1.0,2506,2005.0,2005,2005,0,208.0,2.0,550.0,1039.0,-1.0,2.0,37.0,5,0,0,3,0.0,0,2.5,0,2006,1555009,10995856,64,4020025,4020025,1079521.0,1369.0,3316
726,8,9,3,1,11,851,1,1738.0,2.0,0.0,0,2.0,0,1,0,2589,1,0,0,0,2,3.0,16387,0,60,1738,4,0,2.0,2380,2006.0,2006,2006,0,369.0,3.0,831.0,1369.0,-1.0,2.0,72.0,5,0,0,2,215.0,0,3.5,0,2006,6702921,268533769,81,4024036,4024036,1874161.0,5184.0,16387
727,7,8,2,2,7,0,1,1568.0,2.0,0.0,0,2.0,0,1,0,1689,1,0,59,150,2,3.0,13265,0,20,1689,3,0,1.0,1565,2002.0,2002,2002,0,350.0,2.0,857.0,1218.0,-1.0,2.0,69.05520046484602,5,0,0,3,148.0,0,3.0,0,2008,2852721,175960225,64,4008004,4008004,1483524.0,4768.620711240071,13265
728,3,7,2,1,6,0,1,1405.0,2.0,0.0,0,2.0,0,1,0,1405,1,0,36,136,2,2.0,3242,0,120,1405,2,0,1.0,1727,2003.0,2003,2003,0,405.0,2.0,478.0,1000.0,-1.0,2.0,48.0,5,0,0,3,235.0,0,3.0,0,2007,1974025,10510564,49,4012009,4012009,1000000.0,2304.0,3242
729,2,7,2,1,5,0,0,1228.0,2.0,604.0,0,2.0,1,0,0,1324,1,0,36,407,1,2.0,8991,0,80,1324,3,0,1.0,1661,1976.0,1976,1976,0,0.0,2.0,585.0,624.0,2.0,0.0,64.0,6,0,0,1,130.0,0,2.5,0,2007,1752976,80838081,49,3904576,3904576,389376.0,4096.0,0
730,11,5,2,2,6,0,0,1377.0,2.0,154.0,0,2.0,0,0,0,1377,1,0,0,0,2,1.0,8000,0,20,1377,3,0,1.0,1967,1965.0,1960,1960,0,125.0,1.0,351.0,1098.0,-1.0,1.0,80.0,5,0,0,1,0.0,0,2.0,0,2007,1896129,64000000,25,3841600,3841600,1205604.0,6400.0,0
731,7,6,2,0,7,868,1,872.0,2.0,0.0,0,2.0,0,1,0,1756,1,0,122,144,2,2.0,9303,0,60,888,3,0,1.0,2267,1996.0,1996,1997,0,130.0,3.0,422.0,742.0,-1.0,1.4709800190294957,69.05520046484602,5,0,0,3,42.0,0,3.5,0,2007,3083536,86545809,36,3984016,3988009,550564.0,4768.620711240071,9303
732,6,5,2,0,6,0,0,1228.0,2.0,0.0,0,2.0,0,0,0,1228,1,0,65,0,2,1.0,8544,0,20,1228,3,0,1.0,1389,1966.0,1966,2006,0,1228.0,1.0,271.0,0.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,2,0.0,0,1.5,0,2008,1507984,72999936,25,3865156,4024036,0.0,4768.620711240071,0
